,Cluster ID,Unnamed: 1,title,book,id,date,lang
524,876,524,"Makroanalytische Untersuchung von Heftromanen 
                     2019","Nusser, P. : Romane für die Unterschicht. Stuttgart 1982.",../dhd_2019/TEI/KONLE_Leonard_Makroanalytische_Untersuchung_von_Heftromanen.xml__14,1982,de
525,877,525,"Makroanalytische Untersuchung von Heftromanen 
                     2019","Nutz, W.; Schlögell, V. (1991): Die Heftroman-Leserinnen und -Leser in Deutschland. Beiträge zur Erfassung popularkulturaler Phänomene. In: Communications 16 (2). DOI: 10.1515/comm.1991.16.2.133.",../dhd_2019/TEI/KONLE_Leonard_Makroanalytische_Untersuchung_von_Heftromanen.xml__15,1991,de
526,878,526,"Makroanalytische Untersuchung von Heftromanen 
                     2019","Schöch, C. (2018). Zeta für die kontrastive Analyse literarischer Texte. Theorie, Implementierung, Fallstudie. In Bernhart, T., et al. (eds.), Quantitative Ansätze in der Literatur- und Geisteswissenschaften . Berlin: de Gruyter. 77-94.",../dhd_2019/TEI/KONLE_Leonard_Makroanalytische_Untersuchung_von_Heftromanen.xml__16,2018,de
527,879,527,"Makroanalytische Untersuchung von Heftromanen 
                     2019","Schöch, C. Schlör, D., Zehe, A., Gebhard, H, Becker, M., Hotho, A. : Burrows’ Zeta: Exploring and Evaluating Variants and Parameters. Abstracts DH 2018.",../dhd_2019/TEI/KONLE_Leonard_Makroanalytische_Untersuchung_von_Heftromanen.xml__17,2018,de
528,880,528,"Makroanalytische Untersuchung von Heftromanen 
                     2019",Stiftung Lesen . Lesen in Deutschland 2008. https://www.stiftunglesen.de/download.php?type=documentpdf&id=11,../dhd_2019/TEI/KONLE_Leonard_Makroanalytische_Untersuchung_von_Heftromanen.xml__18,2008,de
529,881,529,"Makroanalytische Untersuchung von Heftromanen 
                     2019","Stockinger, C. (2018): Das Groschenheft. In: Carlos Spoerhase und Steffen Martus (Hg.): Gelesene Literatur. Populäre Lektüre im Zeichen des Medienwandels. München: text + kritik. (Im Druck)",../dhd_2019/TEI/KONLE_Leonard_Makroanalytische_Untersuchung_von_Heftromanen.xml__19,2018,de
530,31,530,Vom Stellenkommentar zum Netzwerk und zurück: grosse Quellenkorpora und tief erschlossene Strukturdaten auf hallerNet 2019,"Baillot, Anne (2018): Die Krux mit dem Netz. Verknüpfung und Visualisierung bei digitalen Briefeditionen. In: Bernhart, Toni et al. (eds.): Quantitative Ansätze in den Literatur- und Geisteswissenschaften. Systematische und historische Perspektiven. Berlin/Boston: De Gruyter 355-370 <halshs-01278211>.",../dhd_2019/TEI/FORNEY_Christian_Vom_Stellenkommentar_zum_Netzwerk_und_zur_c.xml__0,2018,de
531,96,531,Vom Stellenkommentar zum Netzwerk und zurück: grosse Quellenkorpora und tief erschlossene Strukturdaten auf hallerNet 2019,"Boschung, Urs et al. (2002): Repertorium zu Albrecht von Hallers Korrespondenz 1724-1777. 2 Bde. Basel.",../dhd_2019/TEI/FORNEY_Christian_Vom_Stellenkommentar_zum_Netzwerk_und_zur_c.xml__1,2002,de
532,882,532,Vom Stellenkommentar zum Netzwerk und zurück: grosse Quellenkorpora und tief erschlossene Strukturdaten auf hallerNet 2019,"Dauser, Regina et al. (2008): Wissen im Netz. Botanik und Pflanzentransfer in europäischen Korrespondenznetzen des 18. Jahrhundert. Berlin.",../dhd_2019/TEI/FORNEY_Christian_Vom_Stellenkommentar_zum_Netzwerk_und_zur_c.xml__2,2008,de
533,97,533,Vom Stellenkommentar zum Netzwerk und zurück: grosse Quellenkorpora und tief erschlossene Strukturdaten auf hallerNet 2019,"Flückiger, Daniel / Stuber, Martin (2009): Vom System zum Akteur. Personenorientierte Datenbanken für Archiv und Forschung. In: Kirchhofer, André et al. (Hrsg.): Nachhaltige Geschichte. Festschrift für Christian Pfister, Zürich, 253-269.",../dhd_2019/TEI/FORNEY_Christian_Vom_Stellenkommentar_zum_Netzwerk_und_zur_c.xml__3,2009,de
534,883,534,Vom Stellenkommentar zum Netzwerk und zurück: grosse Quellenkorpora und tief erschlossene Strukturdaten auf hallerNet 2019,"Forney Christian et al. (2018): Vom geschützt zugänglichen Datenbankverbund zur offenen Editions- und Forschungsplattform: kritischer Rückblick auf halber Strecke, DHd 2018 (Poster).",../dhd_2019/TEI/FORNEY_Christian_Vom_Stellenkommentar_zum_Netzwerk_und_zur_c.xml__4,2018,de
535,884,535,Vom Stellenkommentar zum Netzwerk und zurück: grosse Quellenkorpora und tief erschlossene Strukturdaten auf hallerNet 2019,"Monti, Maria Teresa (1983-1994): Catalogo del Fondo Haller della Biblioteca Nazionale Braidense di Milano, a cura di Maria Teresa Monti, 13 Bde. Milano.",../dhd_2019/TEI/FORNEY_Christian_Vom_Stellenkommentar_zum_Netzwerk_und_zur_c.xml__5,1983,it
536,885,536,Vom Stellenkommentar zum Netzwerk und zurück: grosse Quellenkorpora und tief erschlossene Strukturdaten auf hallerNet 2019,"Recker-Hamm, Ute / Stuber, Martin (2015): Haller Online – Konzept für den Umbau, Ausbau und die langfristige Sicherung der Haller-/ OeG-Datenbank, 25 Seiten (8.6.2015).",../dhd_2019/TEI/FORNEY_Christian_Vom_Stellenkommentar_zum_Netzwerk_und_zur_c.xml__6,2015,de
537,98,537,Vom Stellenkommentar zum Netzwerk und zurück: grosse Quellenkorpora und tief erschlossene Strukturdaten auf hallerNet 2019,"Sonntag, Otto (2019): The Albrecht von Haller-Gerlach Adolph von Münchhausen Correspondence. hallerNet (in Vorbereitung).",../dhd_2019/TEI/FORNEY_Christian_Vom_Stellenkommentar_zum_Netzwerk_und_zur_c.xml__7,2019,de
538,886,538,Vom Stellenkommentar zum Netzwerk und zurück: grosse Quellenkorpora und tief erschlossene Strukturdaten auf hallerNet 2019,"Steinke, Hubert (2003): Archive databases as advanced research tools: the Haller Project. In: Antonio Vallisneri. L`edizione del testo scientifico d`età moderna, a cura di Maria Teresa Monti. Firenze 2003, 191-204.",../dhd_2019/TEI/FORNEY_Christian_Vom_Stellenkommentar_zum_Netzwerk_und_zur_c.xml__8,2003,it
539,99,539,Vom Stellenkommentar zum Netzwerk und zurück: grosse Quellenkorpora und tief erschlossene Strukturdaten auf hallerNet 2019,"Steinke, Hubert / Profos, Claudia (2004): Bibliographia Halleriana. Verzeichnis der Schriften von und über Albrecht von Haller. Basel.",../dhd_2019/TEI/FORNEY_Christian_Vom_Stellenkommentar_zum_Netzwerk_und_zur_c.xml__9,2004,de
540,887,540,Vom Stellenkommentar zum Netzwerk und zurück: grosse Quellenkorpora und tief erschlossene Strukturdaten auf hallerNet 2019,"Stuber, Martin (2004): “Journal and letter. The interaction between two communication media in the correspondence of Albrecht von Haller” in: Lüsebrink, Hans-Jürgen / Popkin, Jeremy (eds.): Enlightenment, Revolution and the periodical press (Studies on Voltaire and the Eighteenth Century), 114-141.",../dhd_2019/TEI/FORNEY_Christian_Vom_Stellenkommentar_zum_Netzwerk_und_zur_c.xml__10,2004,en
541,888,541,Vom Stellenkommentar zum Netzwerk und zurück: grosse Quellenkorpora und tief erschlossene Strukturdaten auf hallerNet 2019,"Stuber, Martin et al. (2005): Hallers Netz. Ein europäischer Gelehrtenbriefwechsel zur Zeit der Aufklärung. Basel.",../dhd_2019/TEI/FORNEY_Christian_Vom_Stellenkommentar_zum_Netzwerk_und_zur_c.xml__11,2005,de
542,889,542,Vom Stellenkommentar zum Netzwerk und zurück: grosse Quellenkorpora und tief erschlossene Strukturdaten auf hallerNet 2019,"Stuber, Martin / Krempel, Lothar (2013): Las redes académicas de Albrecht von Haller y la Sociedad Económica: un análisis de redes a varios niveles. In: REDES. Revista hispana para el análisis. De redes sociales, 24/1 (2013), 1-26: https://doi.org/10.5565/rev/redes.450 / REDES Online English: The Scholarly Networks of Albrecht von Haller and the Economic Society of Bern – a Multi-Level Network Analysis: http://revista-redes.rediris.es/webredes/novedades/Stuber_Krempel_scholarly_networks.pdf.",../dhd_2019/TEI/FORNEY_Christian_Vom_Stellenkommentar_zum_Netzwerk_und_zur_c.xml__12,2013,en
543,890,543,Grundzüge einer visuellen Stilometrie 2019,"Chollet, F. (2016). Xception: Deep learning with depthwise separable convolutions. In: CoRR: abs/1610.02357.",../dhd_2019/TEI/LAUBROCK_Jochen_Grundz_ge_einer_visuellen_Stilometrie.xml__0,2016,en
544,891,544,Grundzüge einer visuellen Stilometrie 2019,"Chu, W. / Wu, Y. (2018). “Image style classification based on learnt deep correlation features.” In: IEEE Transactions on Multimedia 20(9): 2491–2502.",../dhd_2019/TEI/LAUBROCK_Jochen_Grundz_ge_einer_visuellen_Stilometrie.xml__1,2018,en
545,100,545,Grundzüge einer visuellen Stilometrie 2019,"Deng, J. / Dong, W. / Socher, R. / Li, L.-J. / Li, K. / Fei-Fei, L. (2009). „ImageNet: A Large-Scale Hierarchical Image Database.” In: 2009 IEEE Conference on Computer Vision and Pattern Recognition: 248–255.",../dhd_2019/TEI/LAUBROCK_Jochen_Grundz_ge_einer_visuellen_Stilometrie.xml__2,2009,en
546,68,546,Grundzüge einer visuellen Stilometrie 2019,"Dunst, A. / Hartel, R. / Laubrock, J. (2017). „The Graphic Narrative Corpus (GNC): Design, annotation, and analysis for the Digital Humanities.” In: 2017 14th IAPR International Conference on Document Analysis and Recognition (ICDAR) 03: 15–20.",../dhd_2019/TEI/LAUBROCK_Jochen_Grundz_ge_einer_visuellen_Stilometrie.xml__3,2017,en
547,892,547,Grundzüge einer visuellen Stilometrie 2019,"Laubrock, J. / Hohenstein, S. / Kümmerer, M. (2018). „Attention to comics: Cognitive processing during the reading of graphic literature.” In: Dunst, A., Laubrock, J., and Wildfeuer, J., editors, Empirical Comics Research: Digital, Multimodal, and Cognitive Methods, ch.12: 239–263. Routledge, New York.",../dhd_2019/TEI/LAUBROCK_Jochen_Grundz_ge_einer_visuellen_Stilometrie.xml__4,2018,en
548,893,548,Grundzüge einer visuellen Stilometrie 2019,"Matsui, Y. / Ito, K. / Aramaki, Y. / Fujimoto, A. / Ogawa, T. / Yamasaki, T. / Aizawa, K. (2017). “Sketch-based manga retrieval using Manga109 dataset.” In: Multimedia Tools and Applications 76(20): 21811–21838.",../dhd_2019/TEI/LAUBROCK_Jochen_Grundz_ge_einer_visuellen_Stilometrie.xml__5,2017,id
549,894,549,Grundzüge einer visuellen Stilometrie 2019,"Gatys, L. A. / Ecker, A. S. / Bethge, M. (2016). “Image style transfer using convolutional neural networks.” In: IEEE Conference on Computer Vision and Pattern Recognition (CVPR) 2016: 2414–2423.",../dhd_2019/TEI/LAUBROCK_Jochen_Grundz_ge_einer_visuellen_Stilometrie.xml__6,2016,en
550,101,550,Grundzüge einer visuellen Stilometrie 2019,"LeCun, Y. / Boser, B. / Denker, J. S. / Henderson, D. / Howard, R. E. / Hubbard, W. / Jackel, L. D. (1989). “Backpropagation applied to handwritten zip code recognition.” In: Neural Computation 1(4): 541–551.",../dhd_2019/TEI/LAUBROCK_Jochen_Grundz_ge_einer_visuellen_Stilometrie.xml__7,1989,en
551,895,551,Grundzüge einer visuellen Stilometrie 2019,"Ronneberger, O. / Fischer, P. / Brox, T. (2015). „U-Net: Convolutional Networks for Biomedical Image Segmentation.” In: Medical Image Computing and Computer-Assisted Intervention (MICCAI), Springer, LNCS, Vol.9351: 234--241.",../dhd_2019/TEI/LAUBROCK_Jochen_Grundz_ge_einer_visuellen_Stilometrie.xml__8,2015,en
552,896,552,Grundzüge einer visuellen Stilometrie 2019,"Sanakoyeu, A. / Kotovenko, D. / Lang, S., / Ommer, B. (2018). “A Style-Aware Content Loss for Real-time HD Style Transfer.” In: arXiv preprint arXiv:1807.10201.",../dhd_2019/TEI/LAUBROCK_Jochen_Grundz_ge_einer_visuellen_Stilometrie.xml__9,2018,en
553,897,553,Grundzüge einer visuellen Stilometrie 2019,"Wölfflin, H. (1915). Kunstgeschichtliche Grundbegriffe: das Problem der Stilentwickelung in der neueren Kunst. München: Bruckmann.",../dhd_2019/TEI/LAUBROCK_Jochen_Grundz_ge_einer_visuellen_Stilometrie.xml__10,1915,de
554,898,554,Grundzüge einer visuellen Stilometrie 2019,"Yamins, D. L. K. / DiCarlo, J. J. (2016). “Using goal-driven deep learning models to understand sensory cortex”. In: Nature Neuroscience 19(3):356–365.",../dhd_2019/TEI/LAUBROCK_Jochen_Grundz_ge_einer_visuellen_Stilometrie.xml__11,2016,en
555,102,555,Grundzüge einer visuellen Stilometrie 2019,"Simonyan, K. / Zisserman, A. (2014). “Very deep convolutional networks for large-scale image recognition.” In: arXiv preprint arXiv:1409.1556",../dhd_2019/TEI/LAUBROCK_Jochen_Grundz_ge_einer_visuellen_Stilometrie.xml__12,2014,en
556,899,556,Von Wirtschaftsweisen und Topic Models: 50 Jahre ökonomische Expertise aus einer Text Mining Perspektive 2019,"Aletras, Nikolaos; Stevenson, Mark 2014: Measuring the Similarity between Automatically Generated Topics. In: Proceedings of the 14th Conference of the European Chapter of the ACL, S. 22–27.",../dhd_2019/TEI/WEHRHEIM_Lino_Von_Wirtschaftsweisen_und_Topic_Models__50_Jah.xml__0,2014,en
557,103,557,Von Wirtschaftsweisen und Topic Models: 50 Jahre ökonomische Expertise aus einer Text Mining Perspektive 2019,"Blei, David; Ng, Andrew Y.; Jordan, Michael I. 2003: Latent Dirichlet Allocation. In: Journal of Machine Learning Research 3, S. 993–1022.",../dhd_2019/TEI/WEHRHEIM_Lino_Von_Wirtschaftsweisen_und_Topic_Models__50_Jah.xml__1,2003,en
558,104,558,Von Wirtschaftsweisen und Topic Models: 50 Jahre ökonomische Expertise aus einer Text Mining Perspektive 2019,"Blei, David M. 2012: Probabilistic Topic Models. In: Communications of the ACM 55 (4), S. 77–84.",../dhd_2019/TEI/WEHRHEIM_Lino_Von_Wirtschaftsweisen_und_Topic_Models__50_Jah.xml__2,2012,en
559,900,559,Von Wirtschaftsweisen und Topic Models: 50 Jahre ökonomische Expertise aus einer Text Mining Perspektive 2019,"Boyd-Graber, Jordan; Hu, Yuening; Mimno, David 2017: Applications of topic models. Boston: now (Foundations and trends in information retrieval).",../dhd_2019/TEI/WEHRHEIM_Lino_Von_Wirtschaftsweisen_und_Topic_Models__50_Jah.xml__3,2017,en
560,901,560,Von Wirtschaftsweisen und Topic Models: 50 Jahre ökonomische Expertise aus einer Text Mining Perspektive 2019,"Boyd-Graber, Jordan; Mimno, David; Newman, David J. 2015: Care and Feeding of Topic Models. In: Edoardo M. Airoldi, David M. Blei, Elena A. Erosheva und Stephen E. Fienberg (Hg.): Handbook of Mixed Membership Models and Their Applications. Boca Raton, S. 225–274.",../dhd_2019/TEI/WEHRHEIM_Lino_Von_Wirtschaftsweisen_und_Topic_Models__50_Jah.xml__4,2015,en
561,902,561,Von Wirtschaftsweisen und Topic Models: 50 Jahre ökonomische Expertise aus einer Text Mining Perspektive 2019,"Heyer, Gerhard 2009: Introdution to TMS 2009. In: Gerhard Heyer (Hg.): Text mining services. Leipzig: LIV (Leipziger Beiträge zur Informatik, Bd. 14), S. 1–14.",../dhd_2019/TEI/WEHRHEIM_Lino_Von_Wirtschaftsweisen_und_Topic_Models__50_Jah.xml__5,2009,de
562,105,562,Von Wirtschaftsweisen und Topic Models: 50 Jahre ökonomische Expertise aus einer Text Mining Perspektive 2019,"Jockers, Matthew Lee 2013: Macroanalysis. Digital Methods and Literary History. Urbana Ill.",../dhd_2019/TEI/WEHRHEIM_Lino_Von_Wirtschaftsweisen_und_Topic_Models__50_Jah.xml__6,2013,en
563,903,563,Von Wirtschaftsweisen und Topic Models: 50 Jahre ökonomische Expertise aus einer Text Mining Perspektive 2019,"Lüdering, Jochen; Winker, Peter 2016: Forward or Backward Looking? The Economic Discourse and the Observed Reality. In: Journal of Economics and Statistics 236 (4), S. 483–515.",../dhd_2019/TEI/WEHRHEIM_Lino_Von_Wirtschaftsweisen_und_Topic_Models__50_Jah.xml__7,2016,en
564,904,564,Von Wirtschaftsweisen und Topic Models: 50 Jahre ökonomische Expertise aus einer Text Mining Perspektive 2019,"Murzintcev, Nikita 2016: ldatuning (R package). Online verfügbar unter https://cran.r-project.org/web/packages/ldatuning/ldatuning.pdf, zuletzt geprüft am 19.03.2018.",../dhd_2019/TEI/WEHRHEIM_Lino_Von_Wirtschaftsweisen_und_Topic_Models__50_Jah.xml__8,2016,de
565,905,565,Von Wirtschaftsweisen und Topic Models: 50 Jahre ökonomische Expertise aus einer Text Mining Perspektive 2019,"Schanetzky, Tim 2007: Die große Ernüchterung. Wirtschaftspolitik Expertise und Gesellschaft in der Bundesrepublik 1966 bis 1982. Berlin.",../dhd_2019/TEI/WEHRHEIM_Lino_Von_Wirtschaftsweisen_und_Topic_Models__50_Jah.xml__9,2007,de
566,906,566,Von Wirtschaftsweisen und Topic Models: 50 Jahre ökonomische Expertise aus einer Text Mining Perspektive 2019,"Steyvers, Mark; Griffiths, Tom 2007: Probabilistic Topic Models. In: Thomas K. Landauer, Danielle S. McNamara, Simon Dennis und Walter Kintsch (Hg.): Handbook of Latent Semantic Analysis. Hoboken, S. 427–448.",../dhd_2019/TEI/WEHRHEIM_Lino_Von_Wirtschaftsweisen_und_Topic_Models__50_Jah.xml__10,2007,de
567,907,567,Von Wirtschaftsweisen und Topic Models: 50 Jahre ökonomische Expertise aus einer Text Mining Perspektive 2019,"Strätling, Ansgar 2001: Sachverständiger Rat im Wandel. Der theoretische Argumentationshintergrund des Sachverständigenrats zur Begutachtung der Gesamtwirtschaftlichen Entwicklung zur Beschäftigungspolitik von 1964-1999. Marburg.",../dhd_2019/TEI/WEHRHEIM_Lino_Von_Wirtschaftsweisen_und_Topic_Models__50_Jah.xml__11,2001,de
568,908,568,Von Wirtschaftsweisen und Topic Models: 50 Jahre ökonomische Expertise aus einer Text Mining Perspektive 2019,"Wegner, Klaus 1985: Im Blickpunkt: Sachverständigenrat und Konjunktur- und Wachstumspolitik der Bundesregierung seit 1964. Frankfurt.",../dhd_2019/TEI/WEHRHEIM_Lino_Von_Wirtschaftsweisen_und_Topic_Models__50_Jah.xml__12,1985,de
