Cluster ID,,book,id,title 
480,471,"McInnes, L. Healy, J. (2018): “UMAP: Uniform Manifold Approximation and Projection for Dimension Reduction”, ArXiv e-prints 1802.03426",KONLE_Leonard_Makroanalytische_Untersuchung_von_Heftromanen.xml__12,Makroanalytische Untersuchung von Heftromanen
41,472,"Nast, M. (2017): ""Perry Rhodan"" lesen. Zur Serialität der Lektürepraktiken einer Heftromanserie. Bielefeld: transcript.",KONLE_Leonard_Makroanalytische_Untersuchung_von_Heftromanen.xml__13,Makroanalytische Untersuchung von Heftromanen
481,473,"Nusser, P. : Romane für die Unterschicht. Stuttgart 1982.",KONLE_Leonard_Makroanalytische_Untersuchung_von_Heftromanen.xml__14,Makroanalytische Untersuchung von Heftromanen
482,474,"Nutz, W.; Schlögell, V. (1991): Die Heftroman-Leserinnen und -Leser in Deutschland. Beiträge zur Erfassung popularkulturaler Phänomene. In: Communications 16 (2). DOI: 10.1515/comm.1991.16.2.133.",KONLE_Leonard_Makroanalytische_Untersuchung_von_Heftromanen.xml__15,Makroanalytische Untersuchung von Heftromanen
483,475,"Schöch, C. (2018). Zeta für die kontrastive Analyse literarischer Texte. Theorie, Implementierung, Fallstudie. In Bernhart, T., et al. (eds.), Quantitative Ansätze in der Literatur- und Geisteswissenschaften . Berlin: de Gruyter. 77-94.",KONLE_Leonard_Makroanalytische_Untersuchung_von_Heftromanen.xml__16,Makroanalytische Untersuchung von Heftromanen
484,476,"Schöch, C. Schlör, D., Zehe, A., Gebhard, H, Becker, M., Hotho, A. : Burrows’ Zeta: Exploring and Evaluating Variants and Parameters. Abstracts DH 2018.",KONLE_Leonard_Makroanalytische_Untersuchung_von_Heftromanen.xml__17,Makroanalytische Untersuchung von Heftromanen
485,477,Stiftung Lesen . Lesen in Deutschland 2008. https://www.stiftunglesen.de/download.php?type=documentpdf&id=11,KONLE_Leonard_Makroanalytische_Untersuchung_von_Heftromanen.xml__18,Makroanalytische Untersuchung von Heftromanen
486,478,"Stockinger, C. (2018): Das Groschenheft. In: Carlos Spoerhase und Steffen Martus (Hg.): Gelesene Literatur. Populäre Lektüre im Zeichen des Medienwandels. München: text + kritik. (Im Druck)",KONLE_Leonard_Makroanalytische_Untersuchung_von_Heftromanen.xml__19,Makroanalytische Untersuchung von Heftromanen
487,479,"Algee-Hewitt, Mark (2018): „Distributed Character: Quantitative Models of the English Stage, 1500-1920“, in: Digital Humanities 2017: Conference Abstracts: 119–121.",KRAUTTER_Benjamin_Klassifikation_von_Titelfiguren_in_deutsch.xml__0,Klassifikation von Titelfiguren in deutschsprachigen Dramen und Evaluation am Beispiel von Lessings „Emilia Galotti“
488,480,"Alt, Peter-André (1994): Tragödie der Aufklärung. Eine Einführung. Basel / Tübingen: Francke.",KRAUTTER_Benjamin_Klassifikation_von_Titelfiguren_in_deutsch.xml__1,Klassifikation von Titelfiguren in deutschsprachigen Dramen und Evaluation am Beispiel von Lessings „Emilia Galotti“
489,481,"Breiman, Leo (2001): „Random Forests“, in: Machine Learning 24(2): 5–32.",KRAUTTER_Benjamin_Klassifikation_von_Titelfiguren_in_deutsch.xml__2,Klassifikation von Titelfiguren in deutschsprachigen Dramen und Evaluation am Beispiel von Lessings „Emilia Galotti“
490,482,"Declerck, Thierry / Koleva, Nikolina / Krieger, Hans-Ulrich (2012): „Ontology-Based Incremental Annotation of Characters in Folktales“, in: Proceedings of the 6th Workshop on Language Technology for Cultural Heritage, Social Sciences, and Humanities: 30–34 http://www.aclweb.org/anthology/W12-1006 [letzter Zugriff 13. Oktober 2018].",KRAUTTER_Benjamin_Klassifikation_von_Titelfiguren_in_deutsch.xml__3,Klassifikation von Titelfiguren in deutschsprachigen Dramen und Evaluation am Beispiel von Lessings „Emilia Galotti“
491,483,"Fick, Monika (2000): „Emilia Galotti“, in: Lessing Handbuch. Leben – Werk – Wirkung. Stuttgart: Metzler 316–343.",KRAUTTER_Benjamin_Klassifikation_von_Titelfiguren_in_deutsch.xml__4,Klassifikation von Titelfiguren in deutschsprachigen Dramen und Evaluation am Beispiel von Lessings „Emilia Galotti“
492,484,"Finlayson, Mark A. (2017): „‚ProppLearner‘: Deeply Annotating a Corpus of Russian Folktales to Enable the Machine Learning of a Russian Formalist Theory“, in: Digital Scholarship in the Humanities 32(2): 284–300 https://doi.org/10.1093/llc/fqv067 [letzter Zugriff 13. Oktober 2018].",KRAUTTER_Benjamin_Klassifikation_von_Titelfiguren_in_deutsch.xml__5,Klassifikation von Titelfiguren in deutschsprachigen Dramen und Evaluation am Beispiel von Lessings „Emilia Galotti“
493,485,"Fischer, Frank / Trilcke, Peer / Milling, Carsten / Skorinkin, Daniil (2018): „To Catch a Protagonist: Quantitative Dominance Relations in German-Language Drama (1730–1930)“, in: Digitial Humanities 2018: Conference Abstracts: 193–201.",KRAUTTER_Benjamin_Klassifikation_von_Titelfiguren_in_deutsch.xml__6,Klassifikation von Titelfiguren in deutschsprachigen Dramen und Evaluation am Beispiel von Lessings „Emilia Galotti“
494,486,"Ho, Tin Kam (1995): „Random Decision Forests“, in: Proceedings of the 3rd International Conference on Document Analysis and Recognition: 278–282.",KRAUTTER_Benjamin_Klassifikation_von_Titelfiguren_in_deutsch.xml__7,Klassifikation von Titelfiguren in deutschsprachigen Dramen und Evaluation am Beispiel von Lessings „Emilia Galotti“
495,487,"Jannidis, Fotis (2004): Figur und Person. Beitrag zu einer historischen Narratologie. Berlin: de Gruyter.",KRAUTTER_Benjamin_Klassifikation_von_Titelfiguren_in_deutsch.xml__8,Klassifikation von Titelfiguren in deutschsprachigen Dramen und Evaluation am Beispiel von Lessings „Emilia Galotti“
496,488,"Jannidis, Fotis / Reger, Isabella / Krug, Markus / Weimer, Lukas / Macharowsky, Luisa / Puppe, Frank (2016): „Comparison of Methods for the Identification of Main Characters in German Novels“, in: Digital Humanities 2016: Conference Abstracts: 578–582.",KRAUTTER_Benjamin_Klassifikation_von_Titelfiguren_in_deutsch.xml__9,Klassifikation von Titelfiguren in deutschsprachigen Dramen und Evaluation am Beispiel von Lessings „Emilia Galotti“
497,489,"Krautter, Benjamin / Pagel, Janis / Reiter, Nils / Willand, Marcus (2018): „Titelhelden und Protagonisten – Interpretierbare Figurenklassifikation in deutschsprachigen Dramen“, in: Litlab Pamphlet 7.",KRAUTTER_Benjamin_Klassifikation_von_Titelfiguren_in_deutsch.xml__10,Klassifikation von Titelfiguren in deutschsprachigen Dramen und Evaluation am Beispiel von Lessings „Emilia Galotti“
498,490,"Lessing, Gotthold Ephraim (2000 [1772]): „Emilia Galotti. Ein Trauerspiel in fünf Aufzügen“, in: Bohnen, Klaus (ed.): Lessing Werke und Briefe. Bd. 7. Werke 1770–1773. Frankfurt a.M.: Deutscher Klassiker-Verlag 291–371.",KRAUTTER_Benjamin_Klassifikation_von_Titelfiguren_in_deutsch.xml__11,Klassifikation von Titelfiguren in deutschsprachigen Dramen und Evaluation am Beispiel von Lessings „Emilia Galotti“
499,491,"Martus, Steffen (2011): „Transformationen des Heroismus. Zum politischen Wissen der Tragödie im 18. Jahrhundert am Beispiel von J. E. Schlegels Canut“, in: Burkhard, Torsten / Hundt, Markus / Martus, Steffen / Ort, Claus-Michael (eds.): Politik – Ethik – Poetik. Diskurse und Medien frühneuzeitlichen Wissens. Berlin: Akademie Verlag 15–42.",KRAUTTER_Benjamin_Klassifikation_von_Titelfiguren_in_deutsch.xml__12,Klassifikation von Titelfiguren in deutschsprachigen Dramen und Evaluation am Beispiel von Lessings „Emilia Galotti“
42,492,"Moretti, Franco (2011): „Network Theory, Plot Analysis”, in: Literary Lab Pamphlet 2. https://litlab.stanford.edu/LiteraryLabPamphlet2.pdf [letzter Zugriff 13. Oktober 2018].",KRAUTTER_Benjamin_Klassifikation_von_Titelfiguren_in_deutsch.xml__13,Klassifikation von Titelfiguren in deutschsprachigen Dramen und Evaluation am Beispiel von Lessings „Emilia Galotti“
500,493,"Moretti, Franco (2013): „‚Operationalizing‘: or, the Function of Measurement in Modern Literary Theory“, in: Literary Lab Pamphlet 6. https://litlab.stanford.edu/LiteraryLabPamphlet6.pdf [letzter Zugriff 13. Oktober 2018].",KRAUTTER_Benjamin_Klassifikation_von_Titelfiguren_in_deutsch.xml__14,Klassifikation von Titelfiguren in deutschsprachigen Dramen und Evaluation am Beispiel von Lessings „Emilia Galotti“
501,494,"Pfister, Manfred (2001 [1977]): Das Drama. Theorie und Analyse. München: Fink.",KRAUTTER_Benjamin_Klassifikation_von_Titelfiguren_in_deutsch.xml__15,Klassifikation von Titelfiguren in deutschsprachigen Dramen und Evaluation am Beispiel von Lessings „Emilia Galotti“
502,495,"Platz-Waury, Elke (2007 [1997]): „Art. Figurenkonstellation“, in: Weimar, Klaus / Fricke, Harald / Grubmüller, Klaus / Müller, Jan-Dirk (eds.): Reallexikon der deutschen Literaturwissenschaft. Bd. 1. Berlin / New York: De Gruyter 591–593.",KRAUTTER_Benjamin_Klassifikation_von_Titelfiguren_in_deutsch.xml__16,Klassifikation von Titelfiguren in deutschsprachigen Dramen und Evaluation am Beispiel von Lessings „Emilia Galotti“
503,496,"Plett, Bettina (2002): Problematische Naturen? Held und Heroismus im realistischen Erzählen. München / Paderborn / Wien / Zürich: Schöningh.",KRAUTTER_Benjamin_Klassifikation_von_Titelfiguren_in_deutsch.xml__17,Klassifikation von Titelfiguren in deutschsprachigen Dramen und Evaluation am Beispiel von Lessings „Emilia Galotti“
504,497,"Reiter, Nils / Krautter, Benjamin / Pagel, Janis / Willand, Marcus (2018): „Detecting Protagonists in German Plays around 1800 as a Classification Task“, in: EADH 2018: Conference Abstracts. http://dx.doi.org/10.18419/opus-10162 [letzter Zugriff 22.12.2018].",KRAUTTER_Benjamin_Klassifikation_von_Titelfiguren_in_deutsch.xml__18,Klassifikation von Titelfiguren in deutschsprachigen Dramen und Evaluation am Beispiel von Lessings „Emilia Galotti“
505,498,"Ter- Nedden , Gisbert (1986): Lessings Trauerspiele. Der Ursprung des modernen Dramas aus dem Geist der Kritik. Stuttgart: Metzler.",KRAUTTER_Benjamin_Klassifikation_von_Titelfiguren_in_deutsch.xml__19,Klassifikation von Titelfiguren in deutschsprachigen Dramen und Evaluation am Beispiel von Lessings „Emilia Galotti“
506,499,"Trilcke , Peer (2013): „ Social Network Analysis (SNA) als Methode einer textempirischen Literaturwissenschaft“, in: Ajouri, Philip / Mellmann, Katja / Rauen, Christoph (eds.): Empirie in der Literaturwissenschaft. Münster: Mentis 201–247.",KRAUTTER_Benjamin_Klassifikation_von_Titelfiguren_in_deutsch.xml__20,Klassifikation von Titelfiguren in deutschsprachigen Dramen und Evaluation am Beispiel von Lessings „Emilia Galotti“
43,500,"Agarwal, A., Corvalan, A., Jensen, J., & Rambow, O. (2012). Social network analysis of alice in wonderland. In Proceedings of the NAACL-HLT 2012 Workshop on computational linguistics for literature (pp. 88-96).",KRUG_Markus_Detecting_Character_References_in_Literary_Novel.xml__0,Detecting Character References in Literary Novels using a Two Stage Contextual Deep Learning approach
507,501,"Brill, E. (1992, March). A simple rule-based part of speech tagger. In Proceedings of the third conference on Applied natural language processing (pp. 152-155). Association for Computational Linguistics.",KRUG_Markus_Detecting_Character_References_in_Literary_Novel.xml__1,Detecting Character References in Literary Novels using a Two Stage Contextual Deep Learning approach
508,502,"Elson, D. K., Dames, N., & McKeown, K. R. (2010, July). Extracting social networks from literary fiction. In Proceedings of the 48th annual meeting of the association for computational linguistics (pp. 138-147). Association for Computational Linguistics.",KRUG_Markus_Detecting_Character_References_in_Literary_Novel.xml__2,Detecting Character References in Literary Novels using a Two Stage Contextual Deep Learning approach
509,503,"Faruqui, M., Padó, S., & Sprachverarbeitung, M. (2010, September). Training and Evaluating a German Named Entity Recognizer with Semantic Generalization. In KONVENS (pp. 129-133).",KRUG_Markus_Detecting_Character_References_in_Literary_Novel.xml__3,Detecting Character References in Literary Novels using a Two Stage Contextual Deep Learning approach
510,504,"Finkel, J. R., Grenager, T., & Manning, C. (2005, June). Incorporating non-local information into information extraction systems by gibbs sampling. In Proceedings of the 43rd annual meeting on association for computational linguistics (pp. 363-370). Association for Computational Linguistics.",KRUG_Markus_Detecting_Character_References_in_Literary_Novel.xml__4,Detecting Character References in Literary Novels using a Two Stage Contextual Deep Learning approach
511,505,"Huang, Z., Xu, W., & Yu, K. (2015). Bidirectional LSTM-CRF models for sequence tagging. arXiv preprint arXiv:1508.01991.",KRUG_Markus_Detecting_Character_References_in_Literary_Novel.xml__5,Detecting Character References in Literary Novels using a Two Stage Contextual Deep Learning approach
512,506,"Hettinger, L., Becker, M., Reger, I., Jannidis, F., & Hotho, A. (2015, September). Genre classification on German novels. In Database and Expert Systems Applications (DEXA), 2015 26th International Workshop on (pp. 249-253). IEEE.",KRUG_Markus_Detecting_Character_References_in_Literary_Novel.xml__6,Detecting Character References in Literary Novels using a Two Stage Contextual Deep Learning approach
513,507,"Jannidis, F., Reger, I., Weimer, L., Krug, M., & Puppe, F. (2017). Automatische Erkennung von Figuren in deutschsprachigen Romanen.",KRUG_Markus_Detecting_Character_References_in_Literary_Novel.xml__7,Detecting Character References in Literary Novels using a Two Stage Contextual Deep Learning approach
3,508,"Krug Markus, Puppe Frank, Reger Isabella, Weimer Lukas, Macharowsky Luisa, Feldhaus Stephan, Jannidis Fotis (2018, April). Description of a Corpus of Character References in German Novels - DROC [Deutsches ROman Corpus]. DARIAH-DE Working Papers Nr. 27. Göttingen: DARIAH-DE. URN: urn:nbn:de:gbv:7-dariah-2018-2-9",KRUG_Markus_Detecting_Character_References_in_Literary_Novel.xml__8,Detecting Character References in Literary Novels using a Two Stage Contextual Deep Learning approach
514,509,"Lafferty, J., McCallum, A., & Pereira, F. C. (2001). Conditional random fields: Probabilistic models for segmenting and labeling sequence data.",KRUG_Markus_Detecting_Character_References_in_Literary_Novel.xml__9,Detecting Character References in Literary Novels using a Two Stage Contextual Deep Learning approach
515,510,"Lee, H., Chang, A., Peirsman, Y., Chambers, N., Surdeanu, M., & Jurafsky, D. (2013). Deterministic coreference resolution based on entity-centric, precision-ranked rules. Computational Linguistics, 39(4), 885-916.",KRUG_Markus_Detecting_Character_References_in_Literary_Novel.xml__10,Detecting Character References in Literary Novels using a Two Stage Contextual Deep Learning approach
516,511,"Mikolov, T., Sutskever, I., Chen, K., Corrado, G. S., & Dean, J. (2013). Distributed representations of words and phrases and their compositionality. In Advances in neural information processing systems (pp. 3111-3119).",KRUG_Markus_Detecting_Character_References_in_Literary_Novel.xml__11,Detecting Character References in Literary Novels using a Two Stage Contextual Deep Learning approach
517,512,"Riedl, M., & Padó, S. (2018). A Named Entity Recognition Shootout for German. In Proceedings of the 56th Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers) (Vol. 2, pp. 120-125).",KRUG_Markus_Detecting_Character_References_in_Literary_Novel.xml__12,Detecting Character References in Literary Novels using a Two Stage Contextual Deep Learning approach
518,513,"Fechner 2017 = Martin Fechner, “ediarum: eine digitale Arbeitsumgebung für Editionsvorhaben”, Folien zum Workshop »ediarum« im Rahmen des Workshops der Akademienunion am 20. Oktober 2017 in Mainz, URL: .",KUCZERA_Andreas_Aristoteles_multimodal___Mit_ediarum_in_den_.xml__0,Aristoteles multimodal – Mit ediarum in den Graphen
519,514,"Fechner 2018 = Martin Fechner, Eine nachhaltige Präsentationsschicht für digitale Editionen, in: DHd 2018 - Kritik der digitalen Vernunft. Konferenzabstrakts, hg. v. Georg Vogeler, Köln 2018, URL:",KUCZERA_Andreas_Aristoteles_multimodal___Mit_ediarum_in_den_.xml__1,Aristoteles multimodal – Mit ediarum in den Graphen
35,515,"Kuczera 2017 = Andreas Kuczera, Graphentechnologien in den Digitalen Geisteswissenschaften, in: ABI Technik 2017; 37(3): 179–196 ( ). URL:",KUCZERA_Andreas_Aristoteles_multimodal___Mit_ediarum_in_den_.xml__2,Aristoteles multimodal – Mit ediarum in den Graphen
35,516,"Kuczera 2018 = Andreas Kuczera, Graphentechnologien in den digitalen Geisteswissenschaften. Modellierung – Import – Exploration (Online-Publikation unter https://kuczera.github.io/Graphentechnologien/ ). (2018)",KUCZERA_Andreas_Aristoteles_multimodal___Mit_ediarum_in_den_.xml__3,Aristoteles multimodal – Mit ediarum in den Graphen
520,517,"Antonopoulou, S., & Bryan, P. (2017). BIM for Heritage - Developing a Historic Building Information Model. Historic England.",KUROCZY_SKI_Piotr_Historic_Building_Information_Modeling__hB.xml__0,Historic Building Information Modeling (hBIM) und Linked Data – Neue Zugänge zum Forschungsgegenstand objektorientierter Fächer
521,518,"Apollonio, F. I., Rizzo, F., Bertacchi, S., Dall’Osso, G., Corbelli, A., & Grana, C. (2017). SACHER: Smart Architecture for Cultural Heritage in Emilia Romagna. In C. Grana & L. Baraldi (Eds.), Digital Libraries and Archives (Vol. 733, pp. 142–156). Cham: Springer International Publishing. https://doi.org/10.1007/978-3-319-68130-6_12",KUROCZY_SKI_Piotr_Historic_Building_Information_Modeling__hB.xml__1,Historic Building Information Modeling (hBIM) und Linked Data – Neue Zugänge zum Forschungsgegenstand objektorientierter Fächer
522,519,"Baker, D. (2012). Defining Paradata in Heritage Visualization. In Paradata an Transparency in Virtual Heritage (pp. 163–175). Ashgate.",KUROCZY_SKI_Piotr_Historic_Building_Information_Modeling__hB.xml__2,Historic Building Information Modeling (hBIM) und Linked Data – Neue Zugänge zum Forschungsgegenstand objektorientierter Fächer
523,520,"Blümel, I. (2013). Metadatenbasierte Kontextualisierung architektonischer 3D-Modelle. Berlin.",KUROCZY_SKI_Piotr_Historic_Building_Information_Modeling__hB.xml__3,Historic Building Information Modeling (hBIM) und Linked Data – Neue Zugänge zum Forschungsgegenstand objektorientierter Fächer
