,title,book,id
959,VedaWeb – eine webbasierte Plattform für die Erforschung altindischer Texte,"Grassmann, Hermann (1876): Rig-veda. Übersetzt und mit kritischen und erläuternden Anmerkungen versehen von Hermann Grassmann. Leipzig: F.A. Brockhaus.",../dhd_2018/TEI/NEUEFEIND_Claes__VedaWeb___eine_webbasierte_Plattform_f_r_di.xml__2
960,VedaWeb – eine webbasierte Plattform für die Erforschung altindischer Texte,"Griffith, Ralph T. H. (1896): The Hymns of the Rigveda. Benares: Lazarus.",../dhd_2018/TEI/NEUEFEIND_Claes__VedaWeb___eine_webbasierte_Plattform_f_r_di.xml__3
961,VedaWeb – eine webbasierte Plattform für die Erforschung altindischer Texte,"Keydana, Götz / Luraghi, Silvia (2012): Definite referential null objects in Vedic Sanskrit and Ancient Greek. Acta Linguistica Hafniensia 44 (2):116–28. .",../dhd_2018/TEI/NEUEFEIND_Claes__VedaWeb___eine_webbasierte_Plattform_f_r_di.xml__4
962,VedaWeb – eine webbasierte Plattform für die Erforschung altindischer Texte,"Kulikov, Leonid (2012): The Vedic -ya-Presents: Passives and Intransitivity in Old Indo-Aryan. Amsterdam, Netherlands: Rodopi.",../dhd_2018/TEI/NEUEFEIND_Claes__VedaWeb___eine_webbasierte_Plattform_f_r_di.xml__5
963,VedaWeb – eine webbasierte Plattform für die Erforschung altindischer Texte,"Oldenberg, Hermann (1909/1912): R̥gveda. Textkritische und exegetische Noten. Berlin: Weidmann.",../dhd_2018/TEI/NEUEFEIND_Claes__VedaWeb___eine_webbasierte_Plattform_f_r_di.xml__6
964,VedaWeb – eine webbasierte Plattform für die Erforschung altindischer Texte,"Reinöhl, Uta (2016): Grammaticalization and the Rise of Configurationality in Indo-Aryan. Oxford: Oxford University Press",../dhd_2018/TEI/NEUEFEIND_Claes__VedaWeb___eine_webbasierte_Plattform_f_r_di.xml__7
965,VedaWeb – eine webbasierte Plattform für die Erforschung altindischer Texte,"Scarlata, Salvatore / Widmer, Paul (2015): Vedische exozentrische Komposita mit drei Relationen. Indo-Iranian Journal, 58(1):26-47.",../dhd_2018/TEI/NEUEFEIND_Claes__VedaWeb___eine_webbasierte_Plattform_f_r_di.xml__8
966,VedaWeb – eine webbasierte Plattform für die Erforschung altindischer Texte,"Widmer, Paul (2007): Der altindische vrkī́-Typus und hethitisch nakki-: Der indogermanische Instrumental zwischen Syntax und Morphologie. Zeitschrift für Sprachwissenschaft, (1-2):190-208.",../dhd_2018/TEI/NEUEFEIND_Claes__VedaWeb___eine_webbasierte_Plattform_f_r_di.xml__9
967,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,"Boli-Bennett, John (1979): The Ideology of Expanding State Authority in National Constitutions, 1870-1970, in: Meyer, John W. / Michael Thomas Hannan (eds.): National development and the world system: educational, economic and political change. Chicago: University of Chicago Press 222-237.",../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__0
968,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,"Boli-Bennett, John / John W. Meyer (1978): The ideology of childhood and the state: Rules distinguishing children in national constitutions, 1870-1970, in: American Sociological Review 43: 797–812 .",../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__1
969,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,"Bubenhofer, Noah / Joachim Scharloth (2015): Themenheft „Maschinelle Textanalyse“, in: Zeitschrift für germanistische Linguistik, 43.1.",../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__2
970,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,"Eckart de Castilho, Richard / Gurevych, Iryna (2014): A broad-coverage collection of portable NLP components for building shareable analysis pipelines. In: Proceedings of the Workshop on Open Infrastructures and Analysis Frameworks for HLT (OIAF4HLT) at COLING 2014, 1-11, Dublin, Ireland.",../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__3
971,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,"Go, Julian (2003): A Globalizing Constitutionalism? Views from the Postcolony, 1945-2000, in: International Sociology 18.1: 71-95.",../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__4
972,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,"Gosewinkel, Dieter / Johannes Masing / Andreas Würschinger (2006): Die Verfassungen in Europa 1789-1949. München: Beck .",../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__5
973,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,"Hausser, Roland (2014): Foundations of Computational Linguistics: Human-Computer Communication in Natural Language . Berlin: Springer.",../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__6
974,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,"Heintz, Bettina / Annette Schnabel (2006): Verfassungen als Spiegel globaler Normen? Eine quantitative Analyse der Gleichberechtigungsartikel in nationalen Verfassungen, in: Koelner Zeitschrift für Soziologie und Sozialpsychologie, 58.4, 685-716.",../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__7
975,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,"Jepperson, Ronald L (1991): Institutions, Institutional Effects, and Institutionalism, in: DiMaggio, Paul / Walter W. Powell (eds.): The New Institutionalism in Organizational Analysis. Chicago: University of Chicago Press 143-163.",../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__8
976,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,"Kuckartz, Udo (2012): Qualitative Inhaltsanalyse. Methoden, Praxis, Computerunterstützung. Weinheim / Basel: Beltz.",../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__9
977,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,"Lobin, Henning (2010): Computerlinguistik und Texttechnologie. Paderborn / München: Fink.",../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__10
978,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,"Lupton, Deborah (2014): Digital sociology. New York: Routledge.",../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__11
979,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,"Manning, Christopher D. / Prabhakar Raghavan / Hinrich Schütze (2008): Introduction to information retrieval. New York: Cambridge University Press.",../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__12
980,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,"Mayntz, Renate (1997): Soziale Dynamik und politische Steuerung: theoretische und methodologische Überlegungen. Frankfurt/Main: Campus.",../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__13
981,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,"Mayring, Philipp (2015): Qualitative Inhaltsanalyse. Grundlagen, Techniken. Weinheim / Basel: Beltz.",../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__14
982,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,"Meyer, John W. (2005): Die Weltgesellschaft und der Nationalstaat, in: ders., Weltkultur: wie die westlichen Prinzipien die Welt durchdringen. Frankfurt/Main: Suhrkamp 85-132.",../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__15
983,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,"Mikolov, Thomas / Wen-tau Yih / Geoffrey Zweig (2013): Linguistic Regularities in Continuous Space Word Representations, in: Proceedings of the HLT-NAACL conference 746-752.",../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__16
984,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,"Prior, Lindsay (2011): Using documents in social research. Los Angeles: Sage.",../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__17
985,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,"Salton, Gerard / Andrew Wong / Shungshu Yang (1975): A vector-space model for information retrieval, in: Journal of the American Society for Information Science 18: 613-620.",../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__18
986,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,"Schimank, Uwe (1999): Funktionale Differenzierung und Systemintegration der modernen Gesellschaft: Soziale Integration. Opladen: Westdeutscher Verlag.",../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__19
987,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,"Strauss, Anselm L. / Juliet M. Corbin (1996): Grounded theory: Grundlagen qualitativer Sozialforschung. Weinheim: Beltz.",../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__20
988,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,"Thelen, Kathleen (1999): Historical Institutionalism in Comparative Politics, in: Annual Review of Political Science 2.1: 369-404.",../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__21
989,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,"Thelen, Kathleen (2002): The explanatory power of historical institutionalism, in: Mayntz, Renate (eds.): Akteure-Mechanismen–Modelle. Zur Theoriefähigkeit makro-sozialer Analysen. Frankfurt / New York: Campus) 91-107.",../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__22
990,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,"Vorländer, Hans (2007): Europas multiple Konstitutionalismen, in: Zeitschrift für Staats- und Europawissenschaften 5.2: 160-180.",../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__23
991,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,"Weber, Max (1972): Wirtschaft und Gesellschaft: Grundriss der verstehenden Soziologie. Tübingen: Mohr.",../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__24
992,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,"„XML Schema”. World Wide Web Consortium (W3C) http://www.w3c.org/XML/Schema, [letzter Zugriff] 10.09.2017).",../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__25
993,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,„XQuery 1.0: An XML Query Language“. World Wide Web Consortium (W3C) http://www.w3.org/TR/xquery [letzter Zugriff 10.09.17].,../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__26
994,Dokumentenarbeit mit hierarchisch strukturierten Texten: Eine historisch vergleichende Analyse von Verfassungen,„XSL Transformation Version 1.0“. World Wide Web Consortium (W3C) http://www.w3c.org/TR/xslt [letzter Zugriff 10.09.17].,../dhd_2018/TEI/KNOTH_Alexander_Dokumentenarbeit_mit_hierarchisch_strukturie.xml__27
995,Kritik der Digitalität (am Beispiel der digitalen Textwissenschaft),"Berry, David M. (2011): The Philosophy of Software: Code and Mediation in the Digital Age, Houndmills & New York.",../dhd_2018/TEI/GARC_S_Juan_Kritik_der_Digitalit_t__am_Beispiel_der_digitale.xml__0
996,Kritik der Digitalität (am Beispiel der digitalen Textwissenschaft),"Berry, David M. (2014): Critical Theory and the Digital, New York & London.",../dhd_2018/TEI/GARC_S_Juan_Kritik_der_Digitalit_t__am_Beispiel_der_digitale.xml__1
997,Kritik der Digitalität (am Beispiel der digitalen Textwissenschaft),"Dilthey, Wilhelm (1883): Einleitung in die Geisteswissenschaften: Versuch einer Grundlegung für das Studium der Gesellschaft und der Geschichte, Leipzig.",../dhd_2018/TEI/GARC_S_Juan_Kritik_der_Digitalit_t__am_Beispiel_der_digitale.xml__2
998,Kritik der Digitalität (am Beispiel der digitalen Textwissenschaft),"Evens, Aden (2015): Logic of the Digital, London u.a..",../dhd_2018/TEI/GARC_S_Juan_Kritik_der_Digitalit_t__am_Beispiel_der_digitale.xml__3
999,Kritik der Digitalität (am Beispiel der digitalen Textwissenschaft),"Foucault, Michel (1978): Dispositive der Macht: Über Sexualität, Wissen und Wahrheit, Übers. Jutta Kranz et al., Berlin.",../dhd_2018/TEI/GARC_S_Juan_Kritik_der_Digitalit_t__am_Beispiel_der_digitale.xml__4
1000,Kritik der Digitalität (am Beispiel der digitalen Textwissenschaft),"Galloway, Alexander R. (2012): The Interface Effect, Cambridge & Malden.",../dhd_2018/TEI/GARC_S_Juan_Kritik_der_Digitalit_t__am_Beispiel_der_digitale.xml__5
1001,Kritik der Digitalität (am Beispiel der digitalen Textwissenschaft),"Galloway, Alexander R. (2014): “The Cybernetic Hypothesis”, in: differences 25: 107-131.",../dhd_2018/TEI/GARC_S_Juan_Kritik_der_Digitalit_t__am_Beispiel_der_digitale.xml__6
1002,Kritik der Digitalität (am Beispiel der digitalen Textwissenschaft),"Lyotard, Jean-François (2012): Das postmoderne Wissen: Ein Bericht, 7., überarb. Aufl., Wien.",../dhd_2018/TEI/GARC_S_Juan_Kritik_der_Digitalit_t__am_Beispiel_der_digitale.xml__7
1003,Kritik der Digitalität (am Beispiel der digitalen Textwissenschaft),"Moretti, Franco (2009): Kurven, Karten, Bäume: Abstrakte Modelle für die Literaturgeschichte, übers. Florian Kessler, Frankfurt am Main.",../dhd_2018/TEI/GARC_S_Juan_Kritik_der_Digitalit_t__am_Beispiel_der_digitale.xml__8
1004,Kritik der Digitalität (am Beispiel der digitalen Textwissenschaft),"McCarty, Willard (2005): Humanities Computing, Houndmills & New York.",../dhd_2018/TEI/GARC_S_Juan_Kritik_der_Digitalit_t__am_Beispiel_der_digitale.xml__9
1005,Kritik der Digitalität (am Beispiel der digitalen Textwissenschaft),"Ramsay, Stephen (2011): Reading Machines: Towards an Algorithmic Criticism, Urbana & Springfield.",../dhd_2018/TEI/GARC_S_Juan_Kritik_der_Digitalit_t__am_Beispiel_der_digitale.xml__10
1006,Kritik der Digitalität (am Beispiel der digitalen Textwissenschaft),"Sahle, Patrick (2013): Digitale Editionsformen: Zum Umgang mit der Überlieferung unter den Bedingungen des Medienwandels, 3 Bde., Norderstedt.",../dhd_2018/TEI/GARC_S_Juan_Kritik_der_Digitalit_t__am_Beispiel_der_digitale.xml__11
1007,Kritik der Digitalität (am Beispiel der digitalen Textwissenschaft),"Jockers, Matthew L. (2013): Macroanalysis: Digital Methods & Literary History, Urbana & Springfield.",../dhd_2018/TEI/GARC_S_Juan_Kritik_der_Digitalit_t__am_Beispiel_der_digitale.xml__12
1008,Hinterlistig – schelmisch – treulos – Sentiment Analyse in Texten des 19. Jahrhunderts: Eine exemplarische Analyse für Länder und Ethnien,"Bender, Michael (2016): Forschungsumgebungen in den Digital Humanities: Nutzerbedarf, Wissenstransfer, Textualität. Walter de Gruyter GmbH & Co KG",../dhd_2018/TEI/MANDL_Thomas_Hinterlistig___schelmisch___treulos___Sentiment.xml__0
1009,Hinterlistig – schelmisch – treulos – Sentiment Analyse in Texten des 19. Jahrhunderts: Eine exemplarische Analyse für Länder und Ethnien,"De Luca, Ernesto William (2014): Welt der Kinder. Georg-Eckert-Institut – Leibniz-Institut für internationale Schulbuchforschung. URL: http://welt-der-kinder.gei.de",../dhd_2018/TEI/MANDL_Thomas_Hinterlistig___schelmisch___treulos___Sentiment.xml__1
1010,Hinterlistig – schelmisch – treulos – Sentiment Analyse in Texten des 19. Jahrhunderts: Eine exemplarische Analyse für Länder und Ethnien,"Fuchs, Eckhardt (2014): Das Schulbuch in der Forschung. Analysen und Empfehlungen für die Bildungspraxis. Georg-Eckert-Institut für internationale Schulbuch-forschung. Band 4. V & R unipress in Göttingen",../dhd_2018/TEI/MANDL_Thomas_Hinterlistig___schelmisch___treulos___Sentiment.xml__2
1011,Hinterlistig – schelmisch – treulos – Sentiment Analyse in Texten des 19. Jahrhunderts: Eine exemplarische Analyse für Länder und Ethnien,"Heuwing, Ben / Mandl, Thomas / Womser-Hacker, Christa (2016): “Combining contextual interviews and participative design to define requirements for text analysis of historical media”. In: Information Research 21 (4) http://www.informationr.net/ir/21-4/isic/isic1606.html",../dhd_2018/TEI/MANDL_Thomas_Hinterlistig___schelmisch___treulos___Sentiment.xml__3
